,srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,Label
789,175.45.176.1,19836,149.171.126.15,80,tcp,FIN,2.571533,1570,54838,62,252,3,21,http,4613.590332,167047.4375,18,48,255,255,2358657037,118994921,87,1142,0,0,8731.207978,5956.972671,1421928089,1421928092,151.266647,49.977809,0.252797,0.125887,0.12691,0,1,0,0,0,1,1,1,2,1,1,1,DoS,1
790,59.166.0.8,64999,149.171.126.9,80,tcp,FIN,1.14678,18578,1087890,31,29,2,370,http,129231.4141,7579009.0,348,746,255,255,624020282,2774662370,53,1458,1,524288,199.420925,116.17506399999999,1421928092,1421928093,3.303836,1.5385440000000001,0.000661,0.0005610000000000001,0.0001,0,0,1,0,0,2,2,9,2,1,1,1,,0
791,59.166.0.9,13322,149.171.126.0,80,tcp,FIN,0.003972,1044,822,31,29,2,2,http,1840886.25,1490433.0,8,10,255,255,1464020187,3614642629,131,82,1,82,32.640434,0.683867,1421928093,1421928093,0.517857,0.378889,0.000665,0.000557,0.00010800000000000001,0,0,1,0,0,3,2,1,16,2,1,1,,0
792,59.166.0.9,31029,149.171.126.1,80,tcp,FIN,0.004007,1032,822,31,29,2,2,http,1802845.0,1477414.5,8,10,255,255,3189404493,1044963862,129,82,1,82,32.793171,0.693293,1421928093,1421928093,0.522429,0.38411100000000004,0.0007,0.000547,0.000153,0,0,1,0,0,3,2,3,16,2,1,2,,0
793,59.166.0.5,29935,149.171.126.8,80,tcp,FIN,1.0609620000000002,1684,10168,31,29,3,5,http,11793.07129,72417.29688,14,18,255,255,744025651,2890466002,120,565,1,3924,8778.543325,7687.510534999999,1421928092,1421928093,81.584769,62.375824,0.000685,0.00057,0.00011499999999999999,0,0,1,0,0,2,2,2,1,1,1,1,,0
794,59.166.0.1,49176,149.171.126.0,80,tcp,FIN,1.276035,1684,10168,31,29,3,5,http,9805.374023,60211.515629999994,14,18,255,255,3309405646,1165023243,120,565,1,3924,10727.22415,9390.455027,1421928093,1421928094,98.129075,75.032412,0.000624,0.00047999999999999996,0.000144,0,0,1,0,0,1,2,3,2,1,1,1,,0
795,59.166.0.0,50164,149.171.126.3,80,tcp,FIN,1.223424,1580,10168,31,29,3,5,http,9475.047852,62800.796879999994,12,18,255,255,1224018380,3373606318,132,565,1,3924,10736.77635,8680.35157,1421928093,1421928094,111.187179,71.662058,0.005311,0.005158,0.000153,0,0,1,0,0,1,2,2,1,1,1,1,,0
796,59.166.0.7,1405,149.171.126.4,80,tcp,FIN,1.03472,1580,10168,31,29,3,5,http,11203.03125,74253.90625,12,18,255,255,1764018008,3918306750,132,565,1,3924,9541.267934,7685.099201000001,1421928094,1421928095,94.032821,60.832530000000006,0.000697,0.000563,0.000134,0,0,1,0,0,2,2,1,3,1,1,1,,0
797,59.166.0.5,34613,149.171.126.3,80,tcp,FIN,0.004037,1032,822,31,29,2,2,http,1789447.75,1466435.5,8,10,255,255,2601923866,2607123122,129,82,1,82,33.150787,0.690046,1421928095,1421928095,0.524143,0.385778,0.0006799999999999999,0.0005610000000000001,0.00011899999999999999,0,0,1,0,0,2,2,2,7,1,1,1,,0
798,59.166.0.9,28813,149.171.126.1,80,tcp,FIN,1.142577,19514,1087890,31,29,2,370,http,136260.3906,7606888.5,366,746,255,255,4149406179,4154695560,53,1458,1,524288,180.089851,109.15376,1421928094,1421928095,3.129425,1.5328950000000001,0.000701,0.0005650000000000001,0.000136,0,0,1,0,0,3,2,2,3,1,1,1,,0
799,59.166.0.2,14366,149.171.126.5,80,tcp,FIN,0.004765,1032,822,31,29,2,2,http,1516054.5,1242392.375,8,10,255,255,2666115560,2667105907,129,82,1,82,34.715247,0.933666,1421928095,1421928095,0.628,0.467556,0.000688,0.000554,0.000134,0,0,1,0,0,1,2,4,5,1,1,1,,0
800,59.166.0.3,63156,149.171.126.8,80,tcp,FIN,1.00593,1580,10168,31,29,3,5,http,11523.66504,76379.07813,12,18,255,255,1704019103,1704972137,132,565,1,3924,9529.852213,7674.4645390000005,1421928094,1421928095,91.411088,59.144413,0.0006,0.000471,0.000129,0,0,1,0,0,1,2,5,1,1,1,1,,0
801,175.45.176.3,9509,149.171.126.14,80,tcp,FIN,1.985191,68187,612,254,252,27,1,http,270204.7188,2292.978271,60,14,255,255,1199188021,1717510287,1136,44,0,0,3812.882622,261.663469,1421928093,1421928095,32.915593,138.20068700000002,0.28968499999999997,0.188578,0.101107,0,1,0,0,0,2,1,1,2,1,1,1,,0
802,59.166.0.1,61005,149.171.126.7,80,tcp,FIN,1.130983,1580,10168,31,29,3,5,http,10249.49121,67933.82813,12,18,255,255,4033600518,1901268585,132,565,1,3924,9572.236667000001,7708.677414,1421928094,1421928095,102.782636,66.49935500000001,0.000595,0.00049,0.000105,0,0,1,0,0,1,3,3,1,1,1,1,,0
803,175.45.176.1,19907,149.171.126.13,80,tcp,FIN,0.979816,788,9794,62,252,2,5,http,5797.006836,74258.83594,10,14,255,255,1516772143,1920515313,79,700,0,0,6885.297237000001,5435.0695670000005,1421928095,1421928096,108.84944399999999,68.347925,0.201454,0.091289,0.11016500000000001,0,1,0,0,0,1,1,1,5,1,1,1,Exploits,1
804,59.166.0.0,28483,149.171.126.9,80,tcp,FIN,0.05524199999999999,1044,822,31,29,2,2,http,132363.0625,107164.8438,8,10,255,255,936536344,3088923789,131,82,1,82,578.787832,15.585645999999999,1421928096,1421928096,7.838571000000001,6.076556,0.000731,0.000549,0.000182,0,0,1,0,0,1,1,2,2,1,1,1,,0
805,59.166.0.7,7698,149.171.126.7,80,tcp,FIN,1.093983,1684,10168,31,29,3,5,http,11437.10547,70231.4375,14,18,255,255,276535267,2427127842,120,565,1,3924,8795.740504000001,7701.988270999999,1421928095,1421928096,84.124844,64.319118,0.0006519999999999999,0.000554,9.8e-05,0,0,1,0,0,1,3,5,3,1,1,2,,0
806,59.166.0.6,18062,149.171.126.7,80,tcp,FIN,0.004501,1032,822,31,29,2,2,http,1604976.625,1315263.25,8,10,255,255,2781921435,2787578609,129,82,1,82,34.179384000000006,0.663045,1421928096,1421928096,0.59,0.372667,0.001315,0.001144,0.000171,0,0,1,0,0,1,3,5,8,1,1,1,,0
807,59.166.0.8,31994,149.171.126.3,80,tcp,FIN,1.09999,1684,10168,31,29,3,5,http,11374.64844,69847.90625,14,18,255,255,4273600145,4270508397,120,565,1,3924,8803.980711,7709.212901999999,1421928094,1421928096,84.585077,64.66911800000001,0.000775,0.000611,0.000164,0,0,1,0,0,1,1,2,1,1,1,1,,0
808,59.166.0.2,20097,149.171.126.0,80,tcp,FIN,0.003997,1032,822,31,29,2,2,http,1807355.5,1481110.875,8,10,255,255,3921922174,1777576609,129,82,1,82,32.943726,0.689825,1421928097,1421928097,0.520571,0.38299999999999995,0.000682,0.000546,0.000136,0,0,1,0,0,1,1,1,8,1,1,1,,0
809,59.166.0.4,1325,149.171.126.2,80,tcp,FIN,1.132387,1684,10168,31,29,3,5,http,11049.22559,67849.59375,14,18,255,255,2846115606,697567990,120,565,1,3924,8833.744895,7734.755475,1421928096,1421928097,87.078615,66.576353,0.000739,0.000584,0.000155,0,0,1,0,0,1,1,1,3,1,1,1,,0
810,59.166.0.5,2235,149.171.126.1,80,tcp,FIN,1.015865,1580,10168,31,29,3,5,http,11410.96582,75632.10156,12,18,255,255,1176535712,3322974305,132,565,1,3924,9530.475118,7673.848581,1421928096,1421928097,92.31773000000001,59.726765,0.00064,0.0005070000000000001,0.000133,0,0,1,0,0,1,1,1,2,1,1,1,,0
811,59.166.0.1,17132,149.171.126.1,80,tcp,FIN,1.14042,1684,10168,31,29,3,5,http,10971.39648,67371.67188,14,18,255,255,1656536171,1657908679,120,565,1,3924,8835.332586,7735.592019,1421928097,1421928098,87.695536,67.030118,0.001032,0.000907,0.000125,0,0,1,0,0,1,1,1,1,1,1,1,,0
812,59.166.0.2,5822,149.171.126.8,80,tcp,FIN,1.014381,1580,10168,31,29,3,5,http,11427.6582,75742.74219,12,18,255,255,3446116518,3447124703,132,565,1,3924,9530.845698000001,7676.3553329999995,1421928097,1421928098,92.18227399999999,59.642649,0.000647,0.000452,0.000195,0,0,1,0,0,2,2,3,11,2,1,2,,0
813,59.166.0.8,3855,149.171.126.4,80,tcp,FIN,0.003995,1044,822,31,29,2,2,http,1830287.875,1481852.375,8,10,255,255,2318633097,2315496931,131,82,1,82,33.293714,0.6893020000000001,1421928098,1421928098,0.521714,0.383444,0.000671,0.000539,0.000132,0,0,1,0,0,1,2,2,4,1,1,1,,0
814,59.166.0.2,54548,149.171.126.4,80,tcp,FIN,0.0038729999999999997,1044,822,31,29,2,2,http,1887942.25,1528530.875,8,10,255,255,4161921742,4167138482,131,82,1,82,31.8802,0.653737,1421928098,1421928098,0.504,0.370778,0.000669,0.000532,0.00013700000000000002,0,0,1,0,0,2,2,2,11,2,1,1,,0
815,175.45.176.1,41248,149.171.126.12,80,tcp,FIN,1.8039900000000002,1018,354,254,252,2,1,http,4066.54126,1374.7304689999999,10,8,255,255,2666245842,2353848650,102,44,0,0,11430.0233,395.284875,1421928097,1421928099,196.468444,236.73028100000002,0.241414,0.146867,0.094547,0,1,0,0,0,1,1,1,2,1,1,1,Exploits,1
816,59.166.0.9,9025,149.171.126.5,80,tcp,FIN,1.073936,1684,10168,31,29,3,5,http,11650.60156,71542.4375,14,18,255,255,2498632896,2499636410,120,565,1,3924,8785.838887,7693.2742450000005,1421928099,1421928100,82.58369,63.140471,0.0006900000000000001,0.000545,0.000145,0,0,1,0,0,3,2,4,3,2,1,1,,0
817,59.166.0.9,58891,149.171.126.7,80,tcp,FIN,1.0060719999999999,1580,10168,31,29,3,5,http,11522.03809,76368.28906,12,18,255,255,829051847,2975443281,132,565,1,3924,9530.259262,7685.1271560000005,1421928099,1421928100,91.429362,59.149062,0.000662,0.000534,0.000128,0,0,1,0,0,3,1,2,3,2,1,1,,0
818,59.166.0.5,12035,149.171.126.8,80,tcp,FIN,1.093883,1684,10168,31,29,3,5,http,11438.15137,70237.85938,14,18,255,255,469051590,2619655506,120,565,1,3924,8799.861498999999,7705.497493000001,1421928099,1421928100,84.117228,64.314941,0.000663,0.000525,0.000138,0,0,1,0,0,1,2,6,2,1,1,1,,0
819,59.166.0.9,44319,149.171.126.5,80,tcp,FIN,1.150668,18890,1087890,31,29,2,370,http,130963.9219,7553400.0,354,746,255,255,3394443885,1250089800,53,1458,1,524288,187.05218100000002,113.348302,1421928100,1421928101,3.2588220000000003,1.543795,0.00067,0.000536,0.000134,0,0,1,0,0,3,2,1,5,1,1,1,,0
820,175.45.176.1,9922,149.171.126.16,80,tcp,FIN,1.457374,814,9878,62,252,2,5,http,4023.6755369999996,50836.64453,10,16,255,255,859586286,2241251571,81,617,1,4348,10128.8683,6358.906776,1421928101,1421928102,161.930444,86.77966500000001,0.215281,0.12675799999999998,0.088523,0,1,1,0,0,1,1,1,2,1,1,1,Exploits,1
821,59.166.0.7,10729,149.171.126.3,80,tcp,FIN,1.005779,1580,10168,31,29,3,5,http,11525.39453,76390.53906,12,18,255,255,1489052595,1490130767,132,565,1,3924,9536.31123,0.0,1421928101,1421928102,91.399817,59.131591,0.000686,0.000538,0.000148,0,0,1,0,0,1,1,1,1,1,1,1,,0
822,59.166.0.4,35252,149.171.126.8,80,tcp,FIN,1.050258,1684,10168,31,29,3,5,http,11913.2627,73155.35156,14,18,255,255,3754438614,3755339701,120,565,1,3924,8774.063643000001,7682.650868000001,1421928101,1421928102,80.758151,61.752529,0.00059,0.00046100000000000004,0.000129,0,0,1,0,0,1,1,1,1,1,1,1,,0
823,59.166.0.9,18184,149.171.126.4,80,tcp,FIN,1.007932,1684,10168,31,29,3,5,http,12413.53613,76227.36719,14,18,255,255,1789050978,3935465468,120,565,1,3924,8766.189054,7676.243426999999,1421928101,1421928102,77.506077,59.256941000000005,0.000695,0.000559,0.000136,0,0,1,0,0,2,2,4,6,1,1,4,,0
824,59.166.0.3,24669,149.171.126.1,80,tcp,FIN,2.03885,17434,1087890,31,29,2,370,http,68199.22656,4262920.5,326,746,255,255,1969052242,1970022927,53,1458,1,524288,306.404257,176.698354,1421928101,1421928103,6.272403,2.735975,0.000695,0.000545,0.00015,0,0,1,0,0,2,3,3,3,1,1,1,,0
825,59.166.0.6,1944,149.171.126.4,80,tcp,FIN,0.004036,1044,822,31,29,2,2,http,1811694.75,1466798.75,8,10,255,255,2931149134,782591057,131,82,1,82,33.648114,0.691904,1421928103,1421928103,0.526857,0.387778,0.000683,0.000542,0.00014099999999999998,0,0,1,0,0,2,2,2,21,2,1,2,,0
826,59.166.0.6,29298,149.171.126.2,80,tcp,FIN,0.0049960000000000004,1032,822,31,29,2,2,http,1445956.75,1184948.0,8,10,255,255,901573607,903279058,129,82,1,82,45.166154,0.7424850000000001,1421928103,1421928103,0.663714,0.497889,0.000657,0.0005139999999999999,0.000143,0,0,1,0,0,2,1,8,21,2,1,8,,0
827,175.45.176.0,59652,149.171.126.11,80,tcp,FIN,0.9714870000000001,2358,1184,254,252,3,2,http,17803.63477,8531.251953,12,8,255,255,231476449,2062689109,197,148,1,185,4391.487722999999,171.05381200000002,1421928103,1421928104,84.93045699999999,127.039289,0.145715,0.082209,0.06350599999999999,0,1,1,0,0,1,1,1,1,1,1,1,Exploits,1
828,59.166.0.9,53547,149.171.126.6,80,tcp,FIN,0.0040100000000000005,1032,822,31,29,2,2,http,1801496.375,1476309.25,8,10,255,255,3351148310,1202763621,129,82,1,82,32.822314,0.7000850000000001,1421928104,1421928104,0.523429,0.383778,0.0007030000000000001,0.000552,0.000151,0,0,1,0,0,2,2,10,9,1,1,1,,0
829,59.166.0.7,49093,149.171.126.1,80,tcp,FIN,0.004011,1032,822,31,29,2,2,http,1801047.125,1475941.125,8,10,255,255,1381567927,1382642993,129,82,1,82,32.575697,0.68245,1421928104,1421928104,0.519571,0.38166700000000003,0.0007099999999999999,0.000572,0.000138,0,0,1,0,0,2,3,2,12,2,1,2,,0
830,59.166.0.7,11750,149.171.126.1,80,tcp,FIN,1.0064790000000001,1580,10168,31,29,3,5,http,11517.37891,76337.40625,12,18,255,255,2691147691,542591735,132,565,1,3924,9529.611359,7674.281637,1421928103,1421928104,91.458821,59.17165,0.000692,0.000556,0.000136,0,0,1,0,0,2,3,2,12,2,1,2,,0
831,59.166.0.3,38510,149.171.126.6,80,tcp,FIN,1.046014,1684,10168,31,29,3,5,http,11961.59961,73452.17188,14,18,255,255,1561568241,3708061532,120,565,1,3924,8771.383252,7682.580194,1421928104,1421928105,80.431923,61.498412,0.000675,0.00054,0.000135,0,0,1,0,0,2,2,1,1,1,1,1,,0
832,175.45.176.1,62207,149.171.126.13,80,tcp,FIN,2.1662779999999997,796,1188,62,252,2,2,http,2647.8596190000003,3951.478271,10,10,255,255,762854711,670210088,80,119,0,0,13755.035730000001,446.331687,1421928103,1421928105,240.697556,229.73543700000002,0.27024699999999996,0.09801499999999999,0.172232,0,1,0,0,0,1,2,1,2,1,1,1,Exploits,1
833,59.166.0.1,65351,149.171.126.2,80,tcp,FIN,1.004624,1580,10168,31,29,3,5,http,11538.64551,76478.36719,12,18,255,255,4071148869,4072328597,132,565,1,0,9526.897382,7672.488606999999,1421928105,1421928106,91.29581800000001,59.062527,0.0007059999999999999,0.000557,0.000149,0,0,1,0,0,3,1,4,1,1,1,1,,0
834,59.166.0.9,37247,149.171.126.4,80,tcp,FIN,1.147885,1684,10168,31,29,3,5,http,10900.04688,66933.53906,14,18,255,255,674084636,2820553377,120,565,1,3924,8834.774534999999,7736.4649150000005,1421928106,1421928107,88.27176700000001,67.491235,0.000665,0.00053,0.000135,0,0,1,0,0,1,2,5,2,1,1,1,,0
835,59.166.0.6,48526,149.171.126.4,80,tcp,FIN,1.2541200000000001,1580,10168,31,29,3,5,http,9243.134766,61263.67578,12,18,255,255,314084133,315152533,132,565,1,3924,11744.191509999999,9456.107686,1421928106,1421928107,113.977544,73.73847099999999,0.000697,0.000562,0.000135,0,0,1,0,0,3,2,5,3,1,1,2,,0
836,59.166.0.6,27816,149.171.126.6,80,tcp,FIN,1.0206030000000001,1580,10168,31,29,3,5,http,11357.99219,75280.99219,12,18,255,255,3239470664,3244825508,132,565,1,3924,9531.210503,7675.556695,1421928107,1421928108,92.750179,60.000997999999996,0.000736,0.000582,0.000154,0,0,1,0,0,3,1,3,3,2,1,1,,0
837,59.166.0.6,63757,149.171.126.9,80,tcp,FIN,1.160112,1684,10168,31,29,3,5,http,10785.16504,66228.08594,14,18,255,255,2883665579,798587884,120,565,1,3924,8837.335313,7738.302292,1421928107,1421928108,89.211387,68.214,0.000656,0.00047000000000000004,0.00018600000000000002,0,0,1,0,0,3,2,1,3,2,1,1,,0
838,59.166.0.8,47036,149.171.126.5,80,tcp,FIN,1.0759379999999998,1580,10168,31,29,3,5,http,10773.85547,71409.32031,12,18,255,255,3363669324,3360607191,132,565,1,3924,9781.205668,7878.125887,1421928107,1421928108,97.779276,63.258295,0.0006940000000000001,0.000542,0.000152,0,0,1,0,0,1,1,2,2,1,1,1,,0
839,59.166.0.1,65359,149.171.126.3,80,tcp,FIN,1.091985,1580,10168,31,29,3,5,http,10615.530270000001,70359.94531,12,18,255,255,2999471413,3043748932,132,565,1,3924,9556.425793,7697.979225,1421928107,1421928108,99.234817,64.204177,0.00064,0.0005099999999999999,0.00013000000000000002,0,0,1,0,0,3,1,4,4,1,1,2,,0
840,59.166.0.4,13432,149.171.126.1,80,tcp,FIN,0.004065999999999999,1044,822,31,29,2,2,http,1798327.5,1455976.25,8,10,255,255,3839471098,3844728571,131,82,1,82,34.782542,0.6828270000000001,1421928108,1421928108,0.530143,0.39822199999999996,0.000605,0.000478,0.000127,0,0,1,0,0,1,1,2,16,1,1,2,,0
841,175.45.176.3,25816,149.171.126.13,80,tcp,FIN,0.943092,772,1268,62,252,2,2,http,5895.501465,9687.28418,10,10,255,255,3031215688,641702292,77,127,0,0,6559.988883,139.929797,1421928107,1421928108,104.686,94.062781,0.186087,0.09651599999999999,0.089571,0,1,0,0,0,1,2,3,1,1,1,1,Exploits,1
842,59.166.0.1,1727,149.171.126.9,80,tcp,FIN,1.1017139999999999,1684,10168,31,29,3,5,http,11356.84961,69738.60938,14,18,255,255,1754089611,1755110900,120,565,1,3924,8803.001056000001,7707.5385,1421928108,1421928109,84.716998,64.779059,0.0006259999999999999,0.000466,0.00016,0,0,1,0,0,3,2,1,3,1,1,1,,0
843,59.166.0.0,10359,149.171.126.9,80,tcp,FIN,1.032726,1580,10168,31,29,3,5,http,11224.66113,74397.27344,12,18,255,255,1634083268,3780533784,132,565,1,3924,9538.614458,7685.514247,1421928108,1421928109,93.84918499999999,60.718354000000005,0.000633,0.0005099999999999999,0.000123,0,0,1,0,0,3,1,2,3,1,1,1,,0
844,59.166.0.9,50766,149.171.126.4,80,tcp,FIN,1.005802,1580,10168,31,29,3,5,http,11525.13086,76388.78906,12,18,255,255,2291987321,2297245527,132,565,1,3924,9530.123377,7674.899389,1421928109,1421928110,91.404361,59.133706000000004,0.000661,0.000524,0.00013700000000000002,0,0,1,0,0,2,3,1,1,1,1,1,,0
845,59.166.0.3,16028,149.171.126.2,80,tcp,FIN,0.00412,1044,822,31,29,2,2,http,1774757.25,1436893.125,8,10,255,255,686602305,2833127655,131,82,1,82,33.596416,0.7227600000000001,1421928110,1421928110,0.5382859999999999,0.396333,0.000705,0.000546,0.00015900000000000002,0,0,1,0,0,2,1,4,10,2,1,1,,0
846,59.166.0.3,45225,149.171.126.8,80,tcp,FIN,1.005315,1580,10168,31,29,3,5,http,11530.71484,76425.80469,12,18,255,255,386602510,387678842,132,565,1,0,9528.015108,7674.186452,1421928109,1421928110,91.360364,59.103942,0.000682,0.000544,0.000138,0,0,1,0,0,2,1,2,10,2,1,1,,0
847,59.166.0.0,56868,149.171.126.1,80,tcp,FIN,1.0054809999999998,1580,10168,31,29,3,5,http,11528.81055,76413.17969,12,18,255,255,86600782,2233096336,132,565,1,3924,9529.861693,7674.1861260000005,1421928109,1421928110,91.375456,59.11359,0.000692,0.000546,0.000146,0,0,1,0,0,3,1,1,2,1,1,1,,0
848,175.45.176.3,29808,149.171.126.13,80,tcp,FIN,1.6407909999999999,828,1684,62,252,2,2,http,3637.2700200000004,7391.556640999999,10,10,255,255,3741399189,4109772800,83,168,1,387,10768.97919,260.743016,1421928109,1421928110,182.310111,172.07489099999998,0.23117,0.091501,0.13966900000000002,0,1,1,0,0,2,3,2,1,1,1,1,Exploits,1
849,175.45.176.1,63884,149.171.126.13,80,tcp,FIN,3.944372,840,4684,62,252,2,3,http,1533.323975,8709.118164,10,12,255,255,1053027282,692192219,84,390,0,0,31672.45343,25993.59329,1421928106,1421928110,438.26355599999994,348.216903,0.200372,0.112948,0.087424,0,1,0,0,0,2,3,2,2,1,1,1,Exploits,1
850,175.45.176.1,63734,149.171.126.10,80,tcp,FIN,1.5046709999999999,878,2606,62,252,2,2,http,4205.570801,12473.15918,10,10,255,255,2630345556,2391717210,88,261,0,0,10025.67205,257.018641,1421928109,1421928111,167.185667,157.208562,0.168907,0.088862,0.080045,0,1,0,0,0,2,2,1,2,1,1,1,Exploits,1
851,175.45.176.1,63734,149.171.126.10,80,tcp,FIN,1.5046709999999999,878,2606,62,252,2,2,http,4205.570801,12473.15918,10,10,255,255,2630345556,2391717210,88,261,0,0,10025.67205,257.018641,1421928109,1421928111,167.185667,157.208562,0.168907,0.088862,0.080045,0,1,0,0,0,2,2,1,2,1,1,1,Exploits,1
852,59.166.0.0,52091,149.171.126.7,80,tcp,FIN,1.1790530000000001,1684,10168,31,29,3,5,http,10611.907229999999,65164.16406,14,18,255,255,1226600692,3373029324,120,565,1,3924,10015.58856,8767.797451,1421928111,1421928112,90.669849,69.325765,0.000647,0.0005110000000000001,0.000136,0,0,1,0,0,3,2,4,3,1,1,1,,0
853,59.166.0.9,11232,149.171.126.4,80,tcp,FIN,0.004252000000000001,1032,822,31,29,2,2,http,1698965.25,1392286.0,8,10,255,255,1646601720,3792976486,129,82,1,82,36.706751000000004,0.724525,1421928112,1421928112,0.5529999999999999,0.42122200000000004,0.000593,0.00045700000000000005,0.000136,0,0,1,0,0,2,3,8,9,1,1,7,,0
854,175.45.176.3,41316,149.171.126.13,80,tcp,FIN,1.0463930000000001,1272,354,62,252,2,1,http,8753.880859,2370.0463870000003,10,8,255,255,2007511617,2913335550,127,44,1,0,6754.822348000001,166.847547,1421928111,1421928112,116.16744399999999,122.52857,0.292227,0.188683,0.10354400000000001,0,1,1,0,0,2,3,2,1,1,1,1,Exploits,1
855,175.45.176.2,47175,149.171.126.10,80,tcp,FIN,1.0650819999999999,794,2214,62,252,2,2,http,5370.478515999999,14556.62598,10,8,255,255,4255045664,230026860,79,277,0,0,5871.332685,202.275078,1421928111,1421928112,118.342444,127.707711,0.30043400000000003,0.170219,0.130215,0,1,0,0,0,1,2,1,1,1,1,1,Exploits,1
856,59.166.0.1,49710,149.171.126.7,80,tcp,FIN,0.004194,1032,822,31,29,2,2,http,1722460.75,1411540.375,8,10,255,255,339118070,340159599,129,82,1,82,33.389990999999995,0.7020649999999999,1421928113,1421928113,0.5484289999999999,0.388778,0.000848,0.000691,0.000157,0,0,1,0,0,1,2,1,2,1,1,1,,0
857,59.166.0.4,16040,149.171.126.4,80,tcp,FIN,1.088894,1684,10168,31,29,3,5,http,11490.55859,70559.67188,14,18,255,255,3976181872,3972973539,120,565,1,3924,8796.268745,7702.119170999999,1421928112,1421928113,83.733618,64.02170600000001,0.000655,0.000521,0.000134,0,0,1,0,0,1,3,2,2,1,1,1,,0
858,59.166.0.3,19565,149.171.126.9,80,tcp,FIN,1.344775,1684,10168,31,29,3,5,http,9304.15918,57133.72266,14,18,255,255,1946601020,1963823732,120,565,1,3924,8998.633147,7879.870169,1421928112,1421928113,103.417613,79.075588,0.000644,0.00048600000000000005,0.00015800000000000002,0,0,1,0,0,1,1,1,3,1,1,1,,0
859,59.166.0.9,63554,149.171.126.7,80,tcp,FIN,1.365852,1684,10168,31,29,3,5,http,9160.583008,56252.07031,14,18,255,255,4031987165,1915813925,120,565,1,3924,9096.934542,7964.2409769999995,1421928112,1421928113,105.037769,80.314824,0.000633,0.000495,0.000138,0,0,1,0,0,1,2,2,1,1,1,1,,0
860,59.166.0.8,47330,149.171.126.4,80,tcp,FIN,1.103876,1580,10168,31,29,3,5,http,10501.17969,69602.02344,12,18,255,255,279117558,2425522945,132,565,1,3924,10314.19418,8305.998262000001,1421928113,1421928114,100.319092,64.904292,0.0006309999999999999,0.000499,0.000132,0,0,1,0,0,1,2,6,3,1,1,1,,0
861,59.166.0.6,60350,149.171.126.4,80,tcp,FIN,0.004252000000000001,1032,822,31,29,2,2,http,1698965.25,1392286.0,8,10,255,255,999117206,1000192000,129,82,1,82,35.269815,0.705108,1421928114,1421928114,0.553714,0.41088900000000006,0.0007,0.000547,0.000153,0,0,1,0,0,1,2,6,11,1,1,5,,0
862,59.166.0.4,50158,149.171.126.1,80,tcp,FIN,1.031942,1580,10168,31,29,3,5,http,11233.18945,74453.79688,12,18,255,255,399116715,400153600,132,565,1,3924,9535.313476000001,7679.346162999999,1421928113,1421928114,93.777999,60.669412,0.0007099999999999999,0.000558,0.000152,0,0,1,0,0,1,1,11,1,1,1,1,,0
863,175.45.176.1,59505,149.171.126.12,80,tcp,FIN,1.316338,1032,354,254,252,2,1,http,5645.966797,1884.014648,10,8,255,255,3753912686,3990186444,103,44,0,0,8648.22632,264.143625,1421928113,1421928114,146.243222,176.61285900000001,0.182935,0.080038,0.102897,0,1,0,0,0,2,1,1,2,2,1,1,Exploits,1
864,175.45.176.1,24782,149.171.126.17,80,tcp,FIN,0.679009,986,268,254,252,2,1,http,10462.30566,2639.1401370000003,10,6,255,255,3934480325,1500730253,99,45,0,0,3612.499765,180.233734,1421928113,1421928114,70.501333,116.26799999999999,0.180073,0.09766699999999999,0.082406,0,1,0,0,0,2,1,1,2,2,1,1,Exploits,1
865,59.166.0.0,16297,149.171.126.2,80,tcp,FIN,1.012785,1580,10168,31,29,3,5,http,11445.66797,75862.10938,12,18,255,255,759118245,760150985,132,565,1,3924,9530.65777,7674.877320999999,1421928114,1421928115,92.038361,59.544237,0.000671,0.000529,0.00014199999999999998,0,0,1,0,0,1,2,4,1,1,1,1,,0
866,59.166.0.7,62858,149.171.126.6,80,tcp,FIN,1.117893,1580,10168,31,29,3,5,http,10369.50781,68729.29688,12,18,255,255,3024503657,3025578908,132,565,1,0,10450.57083,8419.03823,1421928114,1421928115,101.594543,65.727118,0.000682,0.000525,0.000157,0,0,1,0,0,1,2,4,2,1,1,1,,0
867,59.166.0.5,7493,149.171.126.2,80,tcp,FIN,1.130978,1684,10168,31,29,3,5,http,11062.99121,67934.125,14,18,255,255,3748697765,1600113222,120,565,1,3924,8850.891292,7749.634144,1421928115,1421928116,86.972002,66.500059,0.000603,0.00047300000000000006,0.00013000000000000002,0,0,1,0,0,1,2,6,2,1,1,1,,0
