srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,Label
747,59.166.0.8,55978,149.171.126.2,80,tcp,FIN,1.004684,1580,10168,31,29,3,4,http,11537.956059999999,76473.79688,12,18,255,255,3074220134,3071076648,132,565,1,0,9526.376702,7672.926326000001,1421927681,1421927682,91.302366,59.063824,0.00075,0.000595,0.000155,0,0,1,0,0,3,1,3,3,1,1,2,,0
748,59.166.0.8,59586,149.171.126.6,80,tcp,FIN,1.005917,1580,10168,31,29,3,5,http,11523.81445,76380.0625,12,18,255,255,3854224788,3851062976,132,565,1,3924,9530.247220000001,7675.444756,1421927682,1421927683,91.415001,59.138118999999996,0.000727,0.0005650000000000001,0.000162,0,0,1,0,0,3,2,8,3,2,1,2,,0
749,59.166.0.8,43598,149.171.126.6,80,tcp,FIN,1.005724,1684,10168,31,29,3,5,http,12440.78906,76394.71875,14,18,255,255,3490025558,1345650926,120,565,1,3924,8764.51011,7674.707767,1421927682,1421927683,77.334459,59.130412,0.000633,0.000503,0.00013000000000000002,0,0,1,0,0,3,2,8,3,2,1,2,,0
750,59.166.0.9,42510,149.171.126.8,80,tcp,FIN,1.0057399999999999,1580,10168,31,29,3,5,http,11525.84082,76393.5,12,18,255,255,3550024701,1405660138,132,565,1,3924,9529.998884999999,7674.42488,1421927682,1421927683,91.398815,59.129,0.000688,0.000543,0.000145,0,0,1,0,0,1,1,3,6,1,1,1,,0
751,59.166.0.3,31392,149.171.126.7,80,tcp,FIN,0.004135,1058,822,31,29,2,2,http,1791535.625,1431680.75,8,10,255,255,37155933,2187777210,132,82,1,82,34.432664,0.7255659999999999,1421927683,1421927683,0.540571,0.396667,0.000721,0.0005610000000000001,0.00016,0,0,1,0,0,1,1,3,8,1,1,1,,0
752,175.45.176.3,63039,149.171.126.17,80,tcp,FIN,1.488211,1530,1728,62,252,2,2,http,7402.175781,8364.405273,10,10,255,255,655115329,1286226883,153,173,0,0,9570.416238,290.46975,1421927682,1421927683,165.342,158.553562,0.15718800000000002,0.061219,0.095969,0,1,0,0,0,1,1,1,2,1,1,1,Generic,1
753,175.45.176.0,58890,149.171.126.19,80,tcp,FIN,0.726054,566,268,254,252,2,1,http,5619.416504,2468.135986,10,6,255,255,2051780676,3600986702,57,45,0,0,4153.190751,201.713344,1421927682,1421927683,80.672667,118.313602,0.175077,0.133959,0.041118,0,1,0,0,0,2,2,1,1,1,1,1, Fuzzers,1
754,175.45.176.1,47162,149.171.126.12,80,tcp,FIN,1.467368,848,354,254,252,2,1,http,4165.280761999999,1690.100952,10,8,255,255,2127486900,3956740494,85,44,0,0,9889.481287,279.167219,1421927681,1421927683,160.91566699999998,193.385281,0.253724,0.11366099999999998,0.14006300000000002,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
755,59.166.0.9,16424,149.171.126.6,80,tcp,FIN,0.0041789999999999996,1058,822,31,29,2,2,http,1772672.875,1416606.875,8,10,255,255,2782542370,2787779808,132,82,1,82,34.987296,0.742283,1421927684,1421927684,0.5479999999999999,0.403111,0.000696,0.000547,0.000149,0,0,1,0,0,1,1,2,2,1,1,1,,0
756,59.166.0.3,60812,149.171.126.7,80,tcp,FIN,1.0068290000000002,1684,10168,31,29,3,5,http,12427.13477,76310.875,14,18,255,255,757160775,758205933,120,565,1,3924,8765.624699,7674.683631,1421927684,1421927685,77.349849,59.19505899999999,0.000644,0.000509,0.000135,0,0,1,0,0,3,1,3,3,1,1,1,,0
757,175.45.176.0,62363,149.171.126.19,80,tcp,FIN,0.804818,566,268,254,252,2,1,http,5069.469238000001,2226.590332,10,6,255,255,2421345430,3855441425,57,45,0,0,3807.5817270000002,163.536766,1421927684,1421927685,77.565444,126.510797,0.22378,0.172254,0.051526,0,1,0,0,0,4,4,1,1,1,1,1, Fuzzers,1
758,175.45.176.1,40657,149.171.126.13,80,tcp,FIN,0.777999,926,268,254,252,2,1,http,8575.84668,2303.344971,10,6,255,255,1288847395,3396690538,93,45,0,0,4393.199278,224.62732799999998,1421927684,1421927685,83.095778,136.504,0.180558,0.095468,0.08509,0,1,0,0,0,2,1,1,1,1,1,1,Reconnaissance,1
759,175.45.176.0,2162,149.171.126.19,80,tcp,FIN,0.672872,566,268,254,252,2,1,http,6063.560547,2663.210693,10,6,255,255,139442364,424460954,57,45,0,0,3456.62819,153.663141,1421927685,1421927686,66.555778,109.481602,0.19517,0.12546,0.06971000000000001,0,1,0,0,0,4,4,1,1,1,1,1,,0
760,175.45.176.0,64817,149.171.126.19,80,tcp,FIN,0.794172,504,268,254,252,2,1,http,4573.316895,2256.438232,10,6,255,255,2766557354,2227355922,50,45,0,0,3802.10816,179.481078,1421927686,1421927687,73.971222,135.495203,0.20701399999999998,0.11668599999999998,0.09032799999999999,0,1,0,0,0,4,4,1,1,1,1,1,,0
761,59.166.0.3,62664,149.171.126.5,80,tcp,FIN,1.005973,1580,10168,31,29,3,5,http,11523.17188,76375.8125,12,18,255,255,1837154937,3987774792,132,565,1,3924,9531.544487000001,7676.479882,1421927686,1421927687,91.420271,59.143294999999995,0.000668,0.000533,0.000135,0,0,1,0,0,3,1,2,4,1,1,1,,0
762,175.45.176.1,4236,149.171.126.10,80,tcp,FIN,1.1547020000000001,822,2608,62,252,2,2,http,5126.864258,16267.40137,10,10,255,255,1351403866,3913650639,82,261,0,0,7873.245828,159.886781,1421927686,1421927688,128.300222,102.81055500000001,0.316308,0.228594,0.087714,0,1,0,0,0,2,1,1,2,1,1,1,Exploits,1
763,175.45.176.0,53720,149.171.126.19,80,tcp,FIN,1.012673,504,268,254,252,2,1,http,3586.547607,1769.574097,10,6,255,255,3361633083,2698625278,50,45,0,0,5411.191683,278.35056299999997,1421927687,1421927688,101.12866700000001,178.407406,0.26360900000000004,0.12063299999999999,0.142976,0,1,0,0,0,4,4,1,1,1,1,1,,0
764,59.166.0.3,56892,149.171.126.2,80,tcp,FIN,1.005801,1580,10168,31,29,3,5,http,11525.143559999999,76388.86719,12,18,255,255,2195057718,2200271138,132,565,1,3924,9529.476938,7674.455062000001,1421927687,1421927688,91.39963399999999,59.131173,0.000705,0.0005679999999999999,0.00013700000000000002,0,0,1,0,0,3,1,4,8,1,1,2,,0
765,59.166.0.6,43901,149.171.126.8,80,tcp,FIN,1.005675,1580,10168,31,29,3,5,http,11526.58691,76398.44531,12,18,255,255,349671733,2496121001,132,565,1,3924,9530.034548,7674.800198999999,1421927687,1421927688,91.392452,59.12365,0.000715,0.0005690000000000001,0.000146,0,0,1,0,0,1,2,2,1,1,1,1,,0
766,59.166.0.0,40273,149.171.126.1,80,tcp,FIN,1.00475,1580,10168,31,29,3,5,http,11537.19824,76468.77344,12,18,255,255,529672966,2676063966,132,565,1,3924,9529.794023999999,7674.658598999999,1421927687,1421927688,91.30873000000001,59.071291,0.000669,0.000534,0.000135,0,0,1,0,0,1,1,4,1,1,1,1,,0
767,59.166.0.1,37573,149.171.126.8,80,tcp,FIN,1.0739239999999999,1684,10168,31,29,3,5,http,11650.73145,71543.24219,14,18,255,255,2859251891,2860235306,120,565,1,3924,8786.390745,7693.736122,1421927688,1421927689,82.582998,63.140646999999994,0.00067,0.00053,0.00014,0,0,1,0,0,1,2,1,2,1,1,1,,0
768,175.45.176.0,48835,149.171.126.19,80,tcp,FIN,0.679005,504,268,254,252,2,1,http,5349.00293,2639.1557620000003,10,6,255,255,3860378626,852296483,50,45,1,0,2948.279171,141.586797,1421927689,1421927690,57.094889,115.418602,0.19370199999999999,0.101901,0.091801,0,1,1,0,0,4,3,1,2,1,1,1,,0
769,175.45.176.0,2134,149.171.126.19,80,tcp,FIN,0.632246,506,268,254,252,2,1,http,5769.905761999999,2834.3396,10,6,255,255,1119018915,1651188996,51,45,0,0,3589.930167,179.57556200000002,1421927690,1421927691,70.16199999999999,109.708,0.165199,0.083701,0.081498,0,1,0,0,0,4,3,1,1,1,1,1,,0
770,59.166.0.4,36955,149.171.126.0,80,tcp,FIN,1.130938,1684,10168,31,29,3,5,http,11063.38184,67936.52344,14,18,255,255,2871768544,2872734088,120,565,1,3924,8827.556005,7732.148581,1421927691,1421927692,86.96792099999999,66.496706,0.00063,0.00049,0.00014,0,0,1,0,0,1,1,2,6,1,1,1,,0
771,59.166.0.1,44211,149.171.126.9,80,tcp,FIN,1.004746,1580,10168,31,29,3,5,http,11537.24512,76469.07813,12,18,255,255,2627574398,483208541,132,565,1,0,9527.716855,7674.115875,1421927691,1421927692,91.306273,59.070705000000004,0.000807,0.00054,0.000267,0,0,1,0,0,1,1,2,1,1,1,1,,0
772,59.166.0.8,2852,149.171.126.5,80,tcp,FIN,1.0059049999999998,1580,10168,31,29,3,5,http,11523.95117,76380.96875,12,18,255,255,302187725,303210174,132,565,1,3924,9529.964281999999,7673.765541,1421927691,1421927692,91.41409200000001,59.138526,0.000672,0.000546,0.000126,0,0,1,0,0,1,1,3,1,1,1,1,,0
773,175.45.176.0,3081,149.171.126.19,80,tcp,FIN,1.196707,506,354,254,252,2,1,http,3048.365234,2072.353516,10,8,255,255,1979986078,3768933464,51,44,0,0,9919.310402,227.670484,1421927691,1421927692,130.431667,155.595281,0.185481,0.107529,0.077952,0,1,0,0,0,4,3,1,1,1,1,1,,0
774,175.45.176.0,8067,149.171.126.15,80,tcp,FIN,1.537058,1182,69091,62,252,2,26,http,5813.704102000001,353183.8125,18,56,255,255,3306541680,3048696931,66,1234,0,0,4761.396345,2965.809984,1421927691,1421927693,90.415176,25.802363,0.200229,0.079388,0.120841,0,1,0,0,0,4,1,1,1,1,1,1,Exploits,1
775,59.166.0.0,34022,149.171.126.1,80,tcp,FIN,1.004674,1580,10168,31,29,3,5,http,11538.07129,76474.5625,12,18,255,255,3947573998,3948638633,132,565,1,0,9528.269281,7673.608131,1421927693,1421927694,91.301635,59.06341,0.000728,0.000592,0.000136,0,0,1,0,0,1,3,2,1,1,1,1,,0
776,175.45.176.0,52352,149.171.126.19,80,tcp,FIN,0.626627,506,268,254,252,2,1,http,5821.64502,2859.755371,10,6,255,255,3395072652,832752508,51,45,0,0,3132.3069219999998,130.765875,1421927693,1421927694,57.067,103.744398,0.197657,0.107894,0.089763,0,1,0,0,0,1,1,1,1,1,1,1,,0
777,59.166.0.2,38844,149.171.126.3,80,tcp,FIN,1.0099799999999999,1684,10168,31,29,3,5,http,12388.36426,76072.79688,14,18,255,255,1682187663,3832751476,120,565,1,3924,8765.911539,7676.969657,1421927693,1421927694,77.63531,59.379118000000005,0.000667,0.000531,0.000136,0,0,1,0,0,2,3,1,2,1,1,1,,0
778,59.166.0.8,17146,149.171.126.3,80,tcp,FIN,3.9507980000000003,17746,1087890,31,29,2,370,http,35826.6875,2199924.25,332,746,255,255,2931768544,784592193,53,1458,1,524288,676.92845,403.306665,1421927691,1421927695,11.934982000000002,5.299155000000001,0.003078,0.0029230000000000003,0.000155,0,0,1,0,0,3,3,4,2,2,1,1,,0
779,59.166.0.8,55836,149.171.126.1,80,tcp,FIN,1.108783,1684,10168,31,29,3,5,http,11284.44434,69293.99219,14,18,255,255,2160091166,15781745,120,565,1,3924,8811.427545999999,7715.973755,1421927694,1421927695,85.265079,65.18952900000001,0.000691,0.000556,0.000135,0,0,1,0,0,3,3,1,2,2,1,1,,0
780,175.45.176.2,44381,149.171.126.10,80,tcp,FIN,0.5447609999999999,1282,268,254,252,2,1,http,16946.88086,3289.5158690000003,10,6,255,255,2560477079,1214634508,128,45,1,0,3011.273709,139.396953,1421927695,1421927696,58.176889,89.090203,0.15718900000000002,0.099303,0.057886,0,1,1,0,0,1,1,1,1,1,1,1,Worms,1
781,59.166.0.1,19111,149.171.126.0,80,tcp,FIN,3.136357,18474,1087890,31,29,2,370,http,46986.99609,2771194.75,346,746,255,255,4071769239,1929624254,53,1458,1,524288,493.600186,311.661988,1421927693,1421927696,9.089861,4.20924,0.00059,0.000471,0.00011899999999999999,0,0,1,0,0,1,1,3,1,1,1,1,,0
782,59.166.0.8,19477,149.171.126.1,80,tcp,FIN,5.314751,18370,1087890,31,29,2,370,http,27571.56445,1635345.75,344,746,255,255,2807580003,663254448,53,1458,1,524288,3869.237121,2084.417209,1421927691,1421927696,15.493932999999998,7.133107000000001,0.000718,0.0005809999999999999,0.00013700000000000002,0,0,1,0,0,3,3,2,4,1,1,1,,0
783,59.166.0.2,4175,149.171.126.3,80,tcp,FIN,14.501807000000001,17538,1087900,31,29,2,370,http,9645.694336,599341.5625,328,746,255,255,3434220076,3431045844,53,1458,1,524288,2174.774872,1403.201446,1421927681,1421927696,44.347099,19.464734,0.000724,0.000576,0.000148,0,0,1,0,0,2,3,5,1,1,1,1,,0
784,59.166.0.9,20397,149.171.126.9,80,tcp,FIN,0.004288,1058,822,31,29,2,2,http,1727611.875,1380597.0,8,10,255,255,4200090005,2055750286,132,82,1,82,35.165960999999996,0.784562,1421927697,1421927697,0.5621430000000001,0.419667,0.000644,0.000505,0.000139,0,0,1,0,0,1,1,6,9,1,1,5,,0
785,59.166.0.1,56774,149.171.126.5,80,tcp,FIN,1.056826,1684,10168,31,29,3,5,http,11839.22461,72700.71094,14,18,255,255,147221386,2297863478,120,565,1,3924,8774.723385,7683.240205,1421927697,1421927698,81.266,62.132765,0.0016699999999999998,0.0005639999999999999,0.001106,0,0,1,0,0,2,2,1,1,1,1,1,,0
786,175.45.176.2,52989,149.171.126.13,80,tcp,FIN,0.492619,842,1238,62,252,2,2,http,12309.71582,17603.86719,10,8,255,255,3093778623,3850909323,84,155,0,0,2730.013209,77.118891,1421927698,1421927699,54.735443999999994,61.194715,0.128889,0.063524,0.06536499999999999,0,1,0,0,0,1,1,1,2,1,1,1,Exploits,1
787,59.166.0.1,46962,149.171.126.5,80,tcp,FIN,1.005711,1580,10168,31,29,3,5,http,11526.174809999999,76395.71094,12,18,255,255,2536801589,388231241,132,565,1,3924,9530.389355,7674.2321409999995,1421927698,1421927699,91.395185,59.129352000000004,0.0006389999999999999,0.0005070000000000001,0.000132,0,0,1,0,0,2,2,2,1,1,1,1,,0
788,59.166.0.0,14101,149.171.126.0,80,tcp,FIN,0.0043619999999999996,1058,822,31,29,2,2,http,1698303.5,1357175.5,8,10,255,255,1827221690,3973634970,132,82,1,82,37.323108000000005,0.7335079999999999,1421927700,1421927700,0.5681430000000001,0.42811099999999996,0.00064,0.000504,0.000136,0,0,1,0,0,2,3,5,8,1,1,2,,0
789,59.166.0.5,61996,149.171.126.1,80,tcp,FIN,1.005735,1684,10168,31,29,3,5,http,12440.65234,76393.875,14,18,255,255,3252606874,3257846255,120,565,1,3924,8766.525258,7675.382142,1421927699,1421927700,77.337462,59.131412,0.000621,0.000495,0.000126,0,0,1,0,0,2,1,4,4,1,1,1,,0
790,175.45.176.0,30482,149.171.126.15,80,tcp,FIN,0.650093,1430,19770,62,252,3,9,http,16342.27637,232237.5313,14,22,255,255,182546373,4217435752,102,899,0,0,2578.199555,2256.708306,1421927700,1421927701,50.007155,29.034618,0.10244400000000001,0.039651,0.062793,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
791,59.166.0.0,42330,149.171.126.9,80,tcp,FIN,1.0058559999999999,1684,10168,31,29,3,5,http,12439.15625,76384.6875,14,18,255,255,3736802087,3733751148,120,565,1,0,8772.665268,7679.760765999999,1421927700,1421927701,77.347387,59.13388199999999,0.000729,0.000572,0.000157,0,0,1,0,0,2,2,4,7,1,1,3,,0
792,59.166.0.8,49239,149.171.126.6,80,tcp,FIN,1.059924,1684,10168,31,29,3,5,http,11804.62012,72488.21875,14,18,255,255,1467221566,1468348479,120,565,1,0,8777.445455,7715.704475,1421927700,1421927701,81.504464,62.312352000000004,0.0007650000000000001,0.000606,0.00015900000000000002,0,0,1,0,0,2,2,3,3,1,1,1,,0
793,59.166.0.2,1155,149.171.126.0,80,tcp,FIN,0.004047,1058,822,31,29,2,2,http,1830491.75,1462812.0,8,10,255,255,219741588,2366198646,132,82,1,82,33.74015,0.723875,1421927701,1421927701,0.527,0.39299999999999996,0.0006450000000000001,0.000502,0.000143,0,0,1,0,0,1,3,4,5,1,1,1,,0
794,59.166.0.8,62630,149.171.126.9,80,tcp,FIN,0.01822,1058,822,31,29,2,2,http,406586.1563,324917.6875,8,10,255,255,939737751,942034998,132,82,1,82,158.044163,3.447394,1421927702,1421927702,2.5544290000000003,1.9680000000000002,0.000638,0.0005,0.000138,0,0,1,0,0,2,2,1,2,1,1,1,,0
795,59.166.0.6,19648,149.171.126.0,80,tcp,FIN,1.0947879999999999,1684,10168,31,29,3,5,http,11428.69727,70179.79688,14,18,255,255,4212606645,4217831011,120,565,1,3924,8796.554415999999,7702.383846,1421927701,1421927702,84.186464,64.369235,0.000642,0.0005059999999999999,0.000136,0,0,1,0,0,1,3,2,5,1,1,1,,0
796,59.166.0.5,8976,149.171.126.6,80,tcp,FIN,0.027302,1058,822,31,29,2,2,http,271335.4375,216833.9219,8,10,255,255,639737012,640687269,132,82,1,82,222.87732599999998,5.367755000000001,1421927702,1421927702,3.847286,2.978111,0.000621,0.000496,0.000125,0,0,1,0,0,2,2,1,2,1,1,1,,0
797,59.166.0.8,24885,149.171.126.4,80,tcp,FIN,1.1460540000000001,1684,10168,31,29,3,5,http,10917.46094,67040.46875,14,18,255,255,99736371,2250829853,120,565,1,3924,8833.784433,7734.543001999999,1421927701,1421927702,88.130615,67.382235,0.0007019999999999999,0.0005549999999999999,0.000147,0,0,1,0,0,3,2,1,6,1,1,1,,0
798,59.166.0.8,10083,149.171.126.1,80,tcp,FIN,1.00595,1580,10168,31,29,3,4,http,11523.43555,76377.55469,12,18,255,255,699736416,700788249,132,565,1,0,9538.33981,7682.390377,1421927702,1421927703,91.41845500000001,59.139058,0.000711,0.000553,0.00015800000000000002,0,0,1,0,0,3,1,5,6,2,1,1,,0
799,59.166.0.8,10935,149.171.126.0,80,tcp,FIN,1.022241,1684,10168,31,29,3,5,http,12239.77539,75160.35938,14,18,255,255,759735451,2910332769,120,565,1,3924,8770.056507,7700.042443,1421927702,1421927703,78.599923,60.099881999999994,0.000683,0.000538,0.000145,0,0,1,0,0,3,1,6,6,2,1,5,,0
800,59.166.0.9,21630,149.171.126.4,80,tcp,FIN,0.018112,1042,824,31,29,2,2,http,402826.8438,327738.5,8,10,255,255,2139737610,2143748027,130,82,1,83,171.572045,3.763384,1421927704,1421927704,2.535429,1.961111,0.000594,0.00045999999999999996,0.000134,0,0,1,0,0,1,2,1,4,1,1,1,,0
801,59.166.0.3,14464,149.171.126.4,80,tcp,FIN,0.019031,1042,824,31,29,2,2,http,383374.5,311912.1563,8,10,255,255,892252627,893879760,130,82,1,83,159.866631,3.6537339999999996,1421927706,1421927706,2.668,2.0545560000000003,0.000677,0.000532,0.000145,0,0,1,0,0,2,1,3,7,2,1,1,,0
802,59.166.0.3,56134,149.171.126.3,80,tcp,FIN,0.038099,1042,824,31,29,2,2,http,191501.0938,155804.625,8,10,255,255,3397640384,3398676832,130,82,1,83,337.669446,7.678884,1421927706,1421927706,5.389571,4.177333,0.000634,0.000495,0.000139,0,0,1,0,0,2,1,5,7,2,1,4,,0
803,59.166.0.5,61840,149.171.126.9,80,tcp,FIN,1.1417979999999999,1684,10168,31,29,3,5,http,10958.155270000001,67290.35938,14,18,255,255,3341834134,1193328818,120,565,1,3924,8842.542689,7760.465422,1421927706,1421927707,87.805079,67.132824,0.000675,0.000539,0.000136,0,0,1,0,0,1,2,1,2,1,1,1,,0
804,59.166.0.6,28621,149.171.126.9,80,tcp,FIN,1.059609,1684,10168,31,29,3,5,http,11808.12891,72509.75781,14,18,255,255,3521833326,1373832208,120,565,1,3924,8774.230615,7686.5611739999995,1421927707,1421927708,81.477618,62.30188199999999,0.000612,0.00047300000000000006,0.000139,0,0,1,0,0,1,2,6,1,1,1,1,,0
805,59.166.0.4,7537,149.171.126.5,80,tcp,FIN,1.0090139999999999,1684,10168,31,29,3,5,http,12400.22461,76145.625,14,18,255,255,1732253504,1733328186,120,565,1,3924,8765.742201000001,7675.533889,1421927707,1421927708,77.584998,59.320294,0.001673,0.000563,0.0011099999999999999,0,0,1,0,0,1,2,3,3,1,1,1,,0
806,175.45.176.0,16878,149.171.126.17,80,tcp,FIN,0.725435,952,7154,62,252,2,4,http,9450.880859,73258.10938,10,14,255,255,1324371072,181358621,95,511,1,2935,5393.502821,3536.00167,1421927709,1421927709,80.603889,47.560308,0.124698,0.064053,0.060645000000000004,0,1,1,0,0,1,1,1,3,1,1,1,Exploits,1
807,59.166.0.9,36568,149.171.126.1,80,tcp,FIN,1.006842,1684,10168,31,29,3,5,http,12426.97461,76309.88281,14,18,255,255,4237638910,4242887673,120,565,1,3924,8765.177195,7676.139697,1421927708,1421927709,77.42192299999999,59.193529000000005,0.0007019999999999999,0.000546,0.000156,0,0,1,0,0,2,2,3,3,2,1,1,,0
808,59.166.0.1,25833,149.171.126.1,80,tcp,FIN,1.005723,1684,10168,31,29,3,5,http,12440.80176,76394.78906,14,18,255,255,2334351001,2335353517,120,565,1,3924,8761.004513,7674.577802,1421927708,1421927709,77.335233,59.131882,0.000602,0.000475,0.000127,0,0,1,0,0,1,2,3,1,1,1,1,,0
809,59.166.0.9,57394,149.171.126.5,80,tcp,FIN,1.041839,1684,10168,31,29,3,5,http,12009.5332,73746.51563,14,18,255,255,2394351138,2391234191,120,565,1,3924,8770.877042,7679.07502,1421927708,1421927709,80.114231,61.251412,0.000718,0.00056,0.00015800000000000002,0,0,1,0,0,2,2,4,3,2,1,1,,0
810,59.166.0.1,30872,149.171.126.9,80,tcp,FIN,1.006025,1580,10168,31,29,3,5,http,11522.57715,76371.85938,12,18,255,255,1444770430,3591237994,132,565,1,0,9528.051681,7674.438238,1421927710,1421927711,91.426548,59.144412,0.000752,0.0005650000000000001,0.00018700000000000002,0,0,1,0,0,1,2,3,1,1,1,1,,0
811,59.166.0.8,36955,149.171.126.3,80,tcp,FIN,0.033281,1058,822,31,29,2,2,http,222589.4688,177879.2813,8,10,255,255,4010161636,4018471391,132,82,1,82,331.261968,7.696209,1421927711,1421927711,4.700143,3.639889,0.0006730000000000001,0.000518,0.000155,0,0,1,0,0,1,2,2,2,1,1,1,,0
812,59.166.0.7,47406,149.171.126.9,80,tcp,FIN,1.009005,1684,10168,31,29,3,5,http,12400.33594,76146.30469,14,18,255,255,3534356075,3535464343,120,565,1,3924,8765.552442,7674.550628,1421927710,1421927711,77.575921,59.32005899999999,0.000718,0.000559,0.00015900000000000002,0,0,1,0,0,2,2,3,3,1,1,2,,0
813,59.166.0.0,1356,149.171.126.0,80,tcp,FIN,1.006991,1580,10168,31,29,3,5,http,11511.52246,76298.59375,12,18,255,255,377290272,378320035,132,565,1,3924,9530.831465000001,7675.711556,1421927712,1421927713,91.511818,59.200883,0.000732,0.000571,0.000161,0,0,1,0,0,2,1,4,2,1,1,2,,0
814,59.166.0.7,19331,149.171.126.4,80,tcp,FIN,1.007788,1684,10168,31,29,3,5,http,12415.31055,76238.25781,14,18,255,255,2166867316,18334895,120,565,1,3924,8774.707971,7683.272584,1421927712,1421927713,77.49492099999999,59.247647,0.00073,0.000573,0.000157,0,0,1,0,0,2,1,2,2,1,1,1,,0
815,59.166.0.9,59037,149.171.126.3,80,tcp,FIN,1.037028,1684,10168,31,29,3,5,http,12065.24805,74088.64844,14,18,255,255,137286844,2283742654,120,565,1,3924,8890.526294,7784.3288569999995,1421927712,1421927713,79.743151,60.968941,0.000724,0.00055,0.000174,0,0,1,0,0,1,2,3,3,1,1,1,,0
816,59.166.0.0,48874,149.171.126.6,80,tcp,FIN,1.169848,1684,10168,31,29,3,5,http,10695.407229999999,65676.91406,14,18,255,255,677285019,2823731511,120,565,1,3924,8881.654419,7776.945596,1421927713,1421927714,89.960382,68.781176,0.000746,0.000563,0.000183,0,0,1,0,0,2,1,3,1,1,1,1,,0
817,59.166.0.1,5966,149.171.126.8,80,tcp,FIN,1.081777,1580,10168,31,29,3,5,http,10715.70215,71023.88281,12,18,255,255,1577292047,1578388165,132,565,1,3924,9563.682461,7704.660272,1421927714,1421927715,98.309727,63.603880000000004,0.000653,0.000509,0.000144,0,0,1,0,0,2,1,1,6,2,1,1,,0
818,59.166.0.1,2516,149.171.126.4,80,tcp,FIN,1.159799,1684,10168,31,29,3,5,http,10788.07617,66245.96094,14,18,255,255,3786867638,3811401493,120,565,1,3924,8835.982545,7736.705831,1421927714,1421927715,89.188387,68.187765,0.0007610000000000001,0.000602,0.00015900000000000002,0,0,1,0,0,2,1,2,6,2,1,1,,0
819,59.166.0.8,30536,149.171.126.1,80,tcp,FIN,1.0088409999999999,1684,10168,31,29,3,5,http,12402.35059,76158.67969,14,18,255,255,1517285633,3667953967,120,565,1,3924,8766.892975,7676.3744799999995,1421927714,1421927715,77.57030999999999,59.315,0.00063,0.000481,0.000149,0,0,1,0,0,1,1,1,3,1,1,1,,0
820,175.45.176.2,12064,149.171.126.16,80,tcp,FIN,0.314297,806,1144,62,252,2,2,http,18479.33789,25479.08594,10,8,255,255,2626631971,872462373,81,143,1,157,1815.3713260000002,61.761617,1421927715,1421927715,34.921889,36.556855,0.097113,0.058217,0.038896,0,1,1,0,0,1,1,1,1,1,1,1,Exploits,1
821,59.166.0.3,56761,149.171.126.3,80,tcp,FIN,1.0076379999999998,1684,10168,31,29,3,5,http,12417.1582,76249.60938,14,18,255,255,2535189320,391301548,120,565,1,3924,8774.829606,7683.062837,1421927716,1421927717,77.480154,59.24111800000001,0.000678,0.000538,0.00014,0,0,1,0,0,1,1,2,2,1,1,1,,0
822,59.166.0.9,30520,149.171.126.5,80,tcp,FIN,0.004922,1058,822,31,29,2,2,http,1505079.125,1202763.0,8,10,255,255,2431905991,2429297987,132,82,1,82,36.451659,0.959211,1421927719,1421927719,0.652857,0.48411099999999996,0.000721,0.0005610000000000001,0.00016,0,0,1,0,0,1,1,1,4,1,1,1,,0
823,59.166.0.0,39145,149.171.126.8,80,tcp,FIN,1.091841,1684,10168,31,29,3,5,http,11459.54395,70369.21875,14,18,255,255,1889803894,1890781620,120,565,1,3924,8797.247290000001,7703.0710739999995,1421927718,1421927719,83.96077199999999,64.193529,0.0006929999999999999,0.000546,0.000147,0,0,1,0,0,2,2,3,1,1,1,1,,0
824,59.166.0.6,41178,149.171.126.3,80,tcp,FIN,1.016767,1684,10168,31,29,3,5,http,12305.6709,75565.0,14,18,255,255,1829807662,3976393537,120,565,1,3924,8770.056983,7682.968506,1421927718,1421927719,78.18538199999999,59.75711999999999,0.00107,0.000891,0.00017900000000000001,0,0,1,0,0,1,1,1,1,1,1,1,,0
825,175.45.176.0,21047,149.171.126.14,80,tcp,FIN,0.22812600000000002,1114,268,254,252,2,1,http,35173.54297,7855.308105,10,6,255,255,2878225589,4273376839,111,45,1,0,1248.808192,66.013453,1421927719,1421927719,22.515110999999997,42.907398,0.07572899999999999,0.013577,0.062152,0,1,1,0,0,2,2,1,1,1,1,1,Exploits,1
826,175.45.176.0,64510,149.171.126.15,80,tcp,FIN,2.417925,1236,182,254,252,6,1,http,3748.6689450000003,453.28125,12,4,255,255,3658126054,2216068228,103,46,1,0,20415.405469999998,1124.326875,1421927718,1421927720,219.81136400000003,795.027687,0.087865,0.021762,0.066103,0,1,1,0,0,2,1,1,1,1,1,1,Exploits,1
